id,primaryTitle,nconst
283309,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford
283310,Indiana Jones and the Kingdom of the Crystal Skull,Shia LaBeouf
281101,The Terminal,Tom Hanks
281103,The Terminal,Stanley Tucci
281102,The Terminal,Chi McBride
396835,Sherlock Holmes: A Game of Shadows,Jude Law
396834,Sherlock Holmes: A Game of Shadows,Robert Downey Jr.
329817,The Hurt Locker,Guy Pearce
329814,The Hurt Locker,Jeremy Renner
329815,The Hurt Locker,Anthony Mackie
428517,The Hunger Games: Mockingjay - Part 1,Liam Hemsworth
428518,The Hunger Games: Mockingjay - Part 1,Woody Harrelson
428516,The Hunger Games: Mockingjay - Part 1,Josh Hutcherson
270716,Lost in Translation,Giovanni Ribisi
270715,Lost in Translation,Bill Murray
395095,Horrible Bosses,Jason Bateman
395097,Horrible Bosses,Jason Sudeikis
395096,Horrible Bosses,Charlie Day
399224,Elysium,Sharlto Copley
399223,Elysium,Matt Damon
265365,The Day After Tomorrow,Dennis Quaid
265366,The Day After Tomorrow,Jake Gyllenhaal
333784,Justice League,Ben Affleck
333785,Justice League,Jason Momoa
296340,War of the Worlds,Tom Cruise
296341,War of the Worlds,Tim Robbins
393101,Aquaman,Patrick Wilson
393100,Aquaman,Willem Dafoe
393099,Aquaman,Jason Momoa
414427,We're the Millers,Ed Helms
414426,We're the Millers,Jason Sudeikis
265256,Big Fish,Albert Finney
265257,Big Fish,Billy Crudup
265255,Big Fish,Ewan McGregor
137202,Back to the Future Part III,Michael J. Fox
137203,Back to the Future Part III,Christopher Lloyd
286389,Crash,Don Cheadle
436390,Dawn of the Planet of the Apes,Andy Serkis
436389,Dawn of the Planet of the Apes,Gary Oldman
217154,Gangs of New York,Jim Broadbent
217153,Gangs of New York,Daniel Day-Lewis
217152,Gangs of New York,Leonardo DiCaprio
451333,Spectre,Christoph Waltz
451332,Spectre,Daniel Craig
451334,Spectre,Ralph Fiennes
267713,The Last Samurai,Ken Watanabe
267712,The Last Samurai,Tom Cruise
267714,The Last Samurai,Billy Connolly
267715,The Last Samurai,William Atherton
295822,The 40-Year-Old Virgin,Steve Carell
295823,The 40-Year-Old Virgin,Paul Rudd
456905,Star Wars: Episode IX - The Rise of Skywalker,Oscar Isaac
456906,Star Wars: Episode IX - The Rise of Skywalker,Adam Driver
456904,Star Wars: Episode IX - The Rise of Skywalker,John Boyega
289294,The Da Vinci Code,Ian McKellen
289293,The Da Vinci Code,Jean Reno
289292,The Da Vinci Code,Tom Hanks
174378,Training Day,Denzel Washington
174379,Training Day,Ethan Hawke
174380,Training Day,Scott Glenn
174381,Training Day,Tom Berenger
478876,X-Men: Apocalypse,James McAvoy
478878,X-Men: Apocalypse,Nicholas Hoult
478877,X-Men: Apocalypse,Michael Fassbender
129913,The Princess Bride,Cary Elwes
129915,The Princess Bride,Chris Sarandon
411364,Ready Player One,Ben Mendelsohn
411363,Ready Player One,Tye Sheridan
162625,The Mummy,Brendan Fraser
321408,American Gangster,Russell Crowe
321407,American Gangster,Denzel Washington
321409,American Gangster,Chiwetel Ejiofor
321410,American Gangster,Josh Brolin
162586,Armageddon,Bruce Willis
162587,Armageddon,Billy Bob Thornton
162588,Armageddon,Ben Affleck
280556,King Kong,Adrien Brody
280557,King Kong,Thomas Kretschmann
280555,King Kong,Jack Black
479144,Sicario,Benicio Del Toro
479143,Sicario,Josh Brolin
479145,Sicario,Jon Bernthal
405344,The Big Short,Steve Carell
405343,The Big Short,Christian Bale
405345,The Big Short,Ryan Gosling
405346,The Big Short,Brad Pitt
158281,Mission: Impossible,Jon Voight
158280,Mission: Impossible,Tom Cruise
322373,In Bruges,Colin Farrell
322374,In Bruges,Brendan Gleeson
322375,In Bruges,Ciaran Hinds
501737,John Wick: Chapter 2,Ian McShane
501735,John Wick: Chapter 2,Keanu Reeves
217316,Unbreakable,Bruce Willis
217317,Unbreakable,Samuel L. Jackson
290896,Saw,Cary Elwes
290898,Saw,Danny Glover
363404,Moneyball,Jonah Hill
363403,Moneyball,Brad Pitt
363405,Moneyball,Philip Seymour Hoffman
117359,The Thing,Kurt Russell
117361,The Thing,Keith David
326546,Godzilla,Bryan Cranston
326545,Godzilla,Aaron Taylor-Johnson
326547,Godzilla,Ken Watanabe
127000,Platoon,Willem Dafoe
126998,Platoon,Charlie Sheen
126999,Platoon,Tom Berenger
127001,Platoon,Keith David
161196,The Lost World: Jurassic Park,Pete Postlethwaite
161195,The Lost World: Jurassic Park,Jeff Goldblum
161197,The Lost World: Jurassic Park,Vince Vaughn
367389,This Is the End,Seth Rogen
367390,This Is the End,Jay Baruchel
367387,This Is the End,James Franco
367388,This Is the End,Jonah Hill
332233,Tropic Thunder,Jack Black
332234,Tropic Thunder,Robert Downey Jr.
332232,Tropic Thunder,Ben Stiller
120846,Ghostbusters,Dan Aykroyd
120845,Ghostbusters,Bill Murray
145903,Unforgiven,Clint Eastwood
145906,Unforgiven,Richard Harris
145905,Unforgiven,Morgan Freeman
145904,Unforgiven,Gene Hackman
271528,Live Free or Die Hard,Justin Long
271529,Live Free or Die Hard,Timothy Olyphant
271527,Live Free or Die Hard,Bruce Willis
343259,Transformers: Revenge of the Fallen,Josh Duhamel
343260,Transformers: Revenge of the Fallen,Tyrese Gibson
343258,Transformers: Revenge of the Fallen,Shia LaBeouf
384403,Transformers: Dark of the Moon,Josh Duhamel
384402,Transformers: Dark of the Moon,Tyrese Gibson
384401,Transformers: Dark of the Moon,Shia LaBeouf
408313,In Time,Justin Timberlake
408314,In Time,Cillian Murphy
129903,Predator,Carl Weathers
129902,Predator,Arnold Schwarzenegger
185350,American Pie,Chris Klein
185349,American Pie,Jason Biggs
116027,E.T. the Extra-Terrestrial,Peter Coyote
116026,E.T. the Extra-Terrestrial,Henry Thomas
263491,Bruce Almighty,Morgan Freeman
263490,Bruce Almighty,Jim Carrey
283925,Collateral,Mark Ruffalo
283923,Collateral,Tom Cruise
283924,Collateral,Jamie Foxx
381124,Passengers,Chris Pratt
381125,Passengers,Michael Sheen
381126,Passengers,Laurence Fishburne
426161,Fast & Furious 6,Dwayne Johnson
426159,Fast & Furious 6,Vin Diesel
426160,Fast & Furious 6,Paul Walker
240145,Black Hawk Down,Tom Sizemore
240143,Black Hawk Down,Josh Hartnett
240144,Black Hawk Down,Ewan McGregor
240146,Black Hawk Down,Eric Bana
138080,The Godfather: Part III,Al Pacino
138081,The Godfather: Part III,Andy Garcia
464223,Furious 7,Vin Diesel
464224,Furious 7,Paul Walker
464226,Furious 7,Jason Statham
464225,Furious 7,Dwayne Johnson
319403,Wanted,Terence Stamp
319401,Wanted,James McAvoy
319402,Wanted,Morgan Freeman
275922,Ocean's Twelve,Brad Pitt
275921,Ocean's Twelve,George Clooney
160662,The Game,Michael Douglas
160663,The Game,Sean Penn
153804,Die Hard with a Vengeance,Graham Greene
153803,Die Hard with a Vengeance,Samuel L. Jackson
153802,Die Hard with a Vengeance,Jeremy Irons
153801,Die Hard with a Vengeance,Bruce Willis
327169,The Town,Ben Affleck
327170,The Town,Jon Hamm
327171,The Town,Jeremy Renner
222947,The Fast and the Furious,Paul Walker
222946,The Fast and the Furious,Vin Diesel
150375,Dumb and Dumber,Jim Carrey
150376,Dumb and Dumber,Jeff Daniels
405331,Fast Five,Paul Walker
405332,Fast Five,Dwayne Johnson
405330,Fast Five,Vin Diesel
514789,Ant-Man and the Wasp,Michael Pena
514788,Ant-Man and the Wasp,Paul Rudd
361170,2012,Chiwetel Ejiofor
361169,2012,John Cusack
397121,A Star Is Born,Bradley Cooper
397122,A Star Is Born,Sam Elliott
373790,The Irishman,Harvey Keitel
373789,The Irishman,Joe Pesci
373788,The Irishman,Al Pacino
373787,The Irishman,Robert De Niro
366290,Zack Snyder's Justice League,Henry Cavill
366291,Zack Snyder's Justice League,Ben Affleck
160551,Face/Off,Nicolas Cage
160552,Face/Off,Alessandro Nivola
160550,Face/Off,John Travolta
306665,The Illusionist,Rufus Sewell
306664,The Illusionist,Paul Giamatti
306663,The Illusionist,Edward Norton
446336,22 Jump Street,Channing Tatum
446337,22 Jump Street,Jonah Hill
446338,22 Jump Street,Ice Cube
134200,Batman,Jack Nicholson
134199,Batman,Michael Keaton
163123,Men in Black II,Will Smith
163122,Men in Black II,Tommy Lee Jones
163124,Men in Black II,Rip Torn
315602,Knocked Up,Paul Rudd
315601,Knocked Up,Seth Rogen
309583,Inside Man,Clive Owen
309584,Inside Man,Christopher Plummer
309582,Inside Man,Denzel Washington
451483,Mission: Impossible - Rogue Nation,Jeremy Renner
451482,Mission: Impossible - Rogue Nation,Tom Cruise
451484,Mission: Impossible - Rogue Nation,Simon Pegg
445810,Jumanji: Welcome to the Jungle,Dwayne Johnson
445811,Jumanji: Welcome to the Jungle,Kevin Hart
445812,Jumanji: Welcome to the Jungle,Jack Black
428418,Ford v Ferrari,Christian Bale
428417,Ford v Ferrari,Matt Damon
428419,Ford v Ferrari,Jon Bernthal
264598,The Italian Job,Mark Wahlberg
264597,The Italian Job,Donald Sutherland
264599,The Italian Job,Edward Norton
296612,Sweeney Todd: The Demon Barber of Fleet Street,Timothy Spall
296611,Sweeney Todd: The Demon Barber of Fleet Street,Alan Rickman
296610,Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp
160387,The Devil's Advocate,Keanu Reeves
160389,The Devil's Advocate,Jeffrey Jones
160388,The Devil's Advocate,Al Pacino
333267,The Fighter,Christian Bale
333266,The Fighter,Mark Wahlberg
305372,Terminator Salvation,Christian Bale
305373,Terminator Salvation,Sam Worthington
305374,Terminator Salvation,Anton Yelchin
137697,Die Hard 2,Bruce Willis
137698,Die Hard 2,William Atherton
250980,Signs,Mel Gibson
250982,Signs,Rory Culkin
250981,Signs,Joaquin Phoenix
268329,Man on Fire,Christopher Walken
268328,Man on Fire,Denzel Washington
345159,Yes Man,Jim Carrey
345160,Yes Man,Bradley Cooper
385568,Men in Black 3,Josh Brolin
385567,Men in Black 3,Tommy Lee Jones
385566,Men in Black 3,Will Smith
271877,The Aviator,Leonardo DiCaprio
271878,The Aviator,John C. Reilly
152402,Speed,Dennis Hopper
152401,Speed,Keanu Reeves
360189,Moon,Kevin Spacey
360188,Moon,Sam Rockwell
413280,Snowpiercer,Ed Harris
413279,Snowpiercer,Jamie Bell
413278,Snowpiercer,Chris Evans
184875,Sleepy Hollow,Johnny Depp
184876,Sleepy Hollow,Michael Gambon
292899,Hotel Rwanda,Don Cheadle
292900,Hotel Rwanda,Joaquin Phoenix
293294,Wedding Crashers,Christopher Walken
293292,Wedding Crashers,Owen Wilson
293293,Wedding Crashers,Vince Vaughn
279023,Anchorman: The Legend of Ron Burgundy,Paul Rudd
279021,Anchorman: The Legend of Ron Burgundy,Will Ferrell
279022,Anchorman: The Legend of Ron Burgundy,Steve Carell
291356,Brokeback Mountain,Heath Ledger
291355,Brokeback Mountain,Jake Gyllenhaal
291357,Brokeback Mountain,Randy Quaid
264690,Mission: Impossible III,Philip Seymour Hoffman
264688,Mission: Impossible III,Tom Cruise
264689,Mission: Impossible III,Ving Rhames
273564,50 First Dates,Rob Schneider
273563,50 First Dates,Adam Sandler
426279,Flight,Denzel Washington
426280,Flight,Don Cheadle
426281,Flight,John Goodman
125863,Ferris Bueller's Day Off,Matthew Broderick
125865,Ferris Bueller's Day Off,Jeffrey Jones
112531,Raging Bull,Joe Pesci
112530,Raging Bull,Robert De Niro
144232,Home Alone 2: Lost in New York,Macaulay Culkin
144234,Home Alone 2: Lost in New York,Daniel Stern
144233,Home Alone 2: Lost in New York,Joe Pesci
416285,Moonrise Kingdom,Bill Murray
416284,Moonrise Kingdom,Bruce Willis
121597,Once Upon a Time in America,James Woods
121596,Once Upon a Time in America,Robert De Niro
121598,Once Upon a Time in America,Treat Williams
376030,The Expendables,Jason Statham
376032,The Expendables,Dolph Lundgren
376031,The Expendables,Jet Li
376029,The Expendables,Sylvester Stallone
320108,Ocean's Thirteen,Matt Damon
320106,Ocean's Thirteen,George Clooney
320107,Ocean's Thirteen,Brad Pitt
579116,Shang-Chi and the Legend of the Ten Rings,Tony Chiu-Wai Leung
579117,Shang-Chi and the Legend of the Ten Rings,Ben Kingsley
365609,Due Date,Robert Downey Jr.
365610,Due Date,Zach Galifianakis
365611,Due Date,Jamie Foxx
57281,Seven Samurai,Toshiro Mifune
57282,Seven Samurai,Takashi Shimura
441242,About Time,Domhnall Gleeson
441243,About Time,Bill Nighy
280441,Constantine,Shia LaBeouf
280440,Constantine,Djimon Hounsou
280439,Constantine,Keanu Reeves
162874,Mission: Impossible II,Ving Rhames
162872,Mission: Impossible II,Tom Cruise
331037,Pineapple Express,Seth Rogen
331038,Pineapple Express,James Franco
331040,Pineapple Express,Danny McBride
384955,True Grit,Jeff Bridges
384956,True Grit,Matt Damon
384957,True Grit,Josh Brolin
106749,The Deer Hunter,Christopher Walken
106751,The Deer Hunter,John Savage
106748,The Deer Hunter,Robert De Niro
322976,Jack Reacher,Tom Cruise
322977,Jack Reacher,Richard Jenkins
158827,The Rock,Nicolas Cage
158826,The Rock,Sean Connery
158828,The Rock,Ed Harris
361602,Up in the Air,Jason Bateman
361601,Up in the Air,George Clooney
350232,TRON: Legacy,Jeff Bridges
350233,TRON: Legacy,Garrett Hedlund
158895,Scream,David Arquette
162600,Being John Malkovich,John Cusack
162601,Being John Malkovich,John Malkovich
214714,Meet the Parents,Robert De Niro
214713,Meet the Parents,Ben Stiller
325726,Shooter,Danny Glover
325725,Shooter,Michael Pena
325724,Shooter,Mark Wahlberg
177810,10 Things I Hate About You,Heath Ledger
177811,10 Things I Hate About You,Joseph Gordon-Levitt
329803,Burn After Reading,Brad Pitt
329804,Burn After Reading,George Clooney
329805,Burn After Reading,John Malkovich
215024,Pearl Harbor,Josh Hartnett
215023,Pearl Harbor,Ben Affleck
374416,50/50,Seth Rogen
374415,50/50,Joseph Gordon-Levitt
162710,Fantastic Four,Ioan Gruffudd
162712,Fantastic Four,Chris Evans
162711,Fantastic Four,Michael Chiklis
413343,Les Miserables,Russell Crowe
413342,Les Miserables,Hugh Jackman
463556,The Interview,James Franco
463557,The Interview,Seth Rogen
225906,Equilibrium,Sean Bean
225907,Equilibrium,Taye Diggs
225905,Equilibrium,Christian Bale
291699,Click,Adam Sandler
291700,Click,Christopher Walken
283766,National Treasure,Nicolas Cage
283767,National Treasure,Justin Bartha
283768,National Treasure,Sean Bean
535808,John Wick: Chapter 3 - Parabellum,Ian McShane
535807,John Wick: Chapter 3 - Parabellum,Keanu Reeves
535809,John Wick: Chapter 3 - Parabellum,Laurence Fishburne
139727,Total Recall,Arnold Schwarzenegger
127484,Top Gun,Tim Robbins
127483,Top Gun,Tom Cruise
127485,Top Gun,Val Kilmer
187945,Hellboy,John Hurt
187943,Hellboy,Ron Perlman
86049,Once Upon a Time in the West,Jason Robards
86047,Once Upon a Time in the West,Henry Fonda
86048,Once Upon a Time in the West,Charles Bronson
67280,North by Northwest,James Mason
67279,North by Northwest,Cary Grant
304006,Real Steel,Anthony Mackie
304004,Real Steel,Hugh Jackman
341053,The Proposal,Craig T. Nelson
341052,The Proposal,Ryan Reynolds
510959,Mission: Impossible - Fallout,Simon Pegg
510956,Mission: Impossible - Fallout,Tom Cruise
510958,Mission: Impossible - Fallout,Ving Rhames
510957,Mission: Impossible - Fallout,Henry Cavill
333506,Hugo,Ben Kingsley
333505,Hugo,Christopher Lee
333504,Hugo,Asa Butterfield
539307,The Suicide Squad,John Cena
539306,The Suicide Squad,Idris Elba
428519,The Hunger Games: Mockingjay - Part 2,Josh Hutcherson
428521,The Hunger Games: Mockingjay - Part 2,Woody Harrelson
428520,The Hunger Games: Mockingjay - Part 2,Liam Hemsworth
505795,Kingsman: The Golden Circle,Taron Egerton
505796,Kingsman: The Golden Circle,Colin Firth
505797,Kingsman: The Golden Circle,Mark Strong
505798,Kingsman: The Golden Circle,Channing Tatum
150925,Interview with the Vampire: The Vampire Chronicles,Tom Cruise
150926,Interview with the Vampire: The Vampire Chronicles,Antonio Banderas
150924,Interview with the Vampire: The Vampire Chronicles,Brad Pitt
294132,The Island,Steve Buscemi
294131,The Island,Djimon Hounsou
294130,The Island,Ewan McGregor
290613,Hitch,Kevin James
290612,Hitch,Will Smith
185071,Jurassic Park III,Sam Neill
185073,Jurassic Park III,Alessandro Nivola
185072,Jurassic Park III,William H. Macy
340469,The Book of Eli,Ray Stevenson
340468,The Book of Eli,Denzel Washington
340470,The Book of Eli,Gary Oldman
489104,The Nice Guys,Russell Crowe
489105,The Nice Guys,Ryan Gosling
332344,Salt,Chiwetel Ejiofor
332343,Salt,Liev Schreiber
301508,Lucky Number Slevin,Josh Hartnett
301509,Lucky Number Slevin,Ben Kingsley
301510,Lucky Number Slevin,Morgan Freeman
436768,Transformers: Age of Extinction,Stanley Tucci
436767,Transformers: Age of Extinction,Jack Reynor
436766,Transformers: Age of Extinction,Mark Wahlberg
294146,Lord of War,Jared Leto
294144,Lord of War,Nicolas Cage
294145,Lord of War,Ethan Hawke
428512,The Hangover Part III,Justin Bartha
428511,The Hangover Part III,Ed Helms
428510,The Hangover Part III,Zach Galifianakis
428509,The Hangover Part III,Bradley Cooper
487602,Kong: Skull Island,John C. Reilly
487601,Kong: Skull Island,Samuel L. Jackson
487600,Kong: Skull Island,Tom Hiddleston
567981,The Gentlemen,Matthew McConaughey
567982,The Gentlemen,Charlie Hunnam
192846,Magnolia,Tom Cruise
192848,Magnolia,Philip Seymour Hoffman
192847,Magnolia,Jason Robards
309259,Deja Vu,Jim Caviezel
309260,Deja Vu,Val Kilmer
309258,Deja Vu,Denzel Washington
168888,There's Something About Mary,Ben Stiller
168887,There's Something About Mary,Matt Dillon
157411,From Dusk Till Dawn,Harvey Keitel
157412,From Dusk Till Dawn,George Clooney
486254,Bridge of Spies,Tom Hanks
486256,Bridge of Spies,Alan Alda
288970,3:10 to Yuma,Russell Crowe
288971,3:10 to Yuma,Christian Bale
288972,3:10 to Yuma,Ben Foster
288973,3:10 to Yuma,Logan Lerman
202997,"O Brother, Where Art Thou?",Tim Blake Nelson
202996,"O Brother, Where Art Thou?",John Turturro
202998,"O Brother, Where Art Thou?",John Goodman
202995,"O Brother, Where Art Thou?",George Clooney
430978,Neighbors,Seth Rogen
430979,Neighbors,Zac Efron
367396,RED,Bruce Willis
367397,RED,Morgan Freeman
417602,The Expendables 2,Liam Hemsworth
417604,The Expendables 2,Jean-Claude Van Damme
417601,The Expendables 2,Sylvester Stallone
214825,A.I. Artificial Intelligence,Haley Joel Osment
214826,A.I. Artificial Intelligence,Jude Law
130618,The Untouchables,Robert De Niro
130616,The Untouchables,Kevin Costner
130617,The Untouchables,Sean Connery
318268,Jumper,Jamie Bell
318267,Jumper,Samuel L. Jackson
318266,Jumper,Hayden Christensen
166447,Notting Hill,Rhys Ifans
166445,Notting Hill,Hugh Grant
408405,The Man from U.N.C.L.E.,Henry Cavill
408406,The Man from U.N.C.L.E.,Armie Hammer
308102,Babel,Gael Garcia Bernal
308101,Babel,Brad Pitt
405469,Contagion,Matt Damon
405470,Contagion,Jude Law
463083,Beauty and the Beast,Josh Gad
463082,Beauty and the Beast,Luke Evans
324854,Seven Pounds,Michael Ealy
324853,Seven Pounds,Woody Harrelson
324852,Seven Pounds,Will Smith
160445,Donnie Brasco,Al Pacino
160448,Donnie Brasco,Bruno Kirby
160447,Donnie Brasco,Michael Madsen
160446,Donnie Brasco,Johnny Depp
361704,The Bourne Legacy,Scott Glenn
361703,The Bourne Legacy,Edward Norton
361702,The Bourne Legacy,Jeremy Renner
408914,The Dictator,John C. Reilly
408915,The Dictator,Ben Kingsley
143352,Batman Returns,Danny DeVito
143353,Batman Returns,Christopher Walken
143351,Batman Returns,Michael Keaton
160665,Gattaca,Ethan Hawke
160666,Gattaca,Jude Law
356680,Public Enemies,Jason Clarke
356677,Public Enemies,Christian Bale
356678,Public Enemies,Johnny Depp
161554,As Good as It Gets,Cuba Gooding Jr.
161553,As Good as It Gets,Greg Kinnear
161552,As Good as It Gets,Jack Nicholson
288110,Serenity,Chiwetel Ejiofor
